AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2019-01-08,S,21,65417,1,Marin,"Novato Unified","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6113229,Marin,"Novato Unified","Novato Charter",Yes,"English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,2132272,Marin,"Novato Unified","Novato High","No ","English Learners",142,11,8,0,5.6,1,1,1,8,0
2019-01-08,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary","No ","English Learners",86,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary","No ","English Learners",14,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary","No ","English Learners",69,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate","No ","English Learners",128,18,9,0,7,1,14,0,3,0
2019-01-08,S,21,65417,2133056,Marin,"Novato Unified","San Marin High","No ","English Learners",69,4,2,0,2.9,0,0,0,4,0
2019-01-08,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary","No ","English Learners",71,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle","No ","English Learners",81,4,2,1,2.5,0,0,1,1,2
2019-01-08,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary","No ","English Learners",30,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ","English Learners",14,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
