AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,Unduplicated_Students_Suspended,Unduplicated_Defiance_Students,SuspensionRate,ViolentIncident_Injury,ViolentIncident_NoInjury,WeaponsPossession,Drug_Related,DefianceTotal,Other_Reasons,DefianceRate,ViolentInjuryRate,ViolentNonInjuryRate,WeaponPossessionRate,DrugSuspensionRate,OtherSuspensionRate
2014-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",99,4,2,0,2.0000,0,0,0,4,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2014-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",17,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",95,4,4,0,4.2000,0,3,0,1,0,0,0.0000,0.0000,75.0000,0.0000,25.0000,0.0000
2014-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",42,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",64,8,6,2,9.4000,0,4,0,2,2,0,25.0000,0.0000,50.0000,0.0000,25.0000,0.0000
2014-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",35,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",28,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",31,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",54,15,6,3,11.1000,2,9,0,0,4,0,20.0000,13.3333,60.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",38,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin County Community",No,"Hispanic or Latino",83,27,13,6,15.7000,1,9,0,8,9,0,22.2222,3.7037,33.3333,0.0000,29.6296,0.0000
2013-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",78,3,2,1,2.6000,0,1,0,0,2,0,33.3333,0.0000,33.3333,0.0000,0.0000,0.0000
2013-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",90,9,7,2,7.8000,0,7,0,0,2,0,22.2222,0.0000,77.7778,0.0000,0.0000,0.0000
2013-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",84,12,7,2,8.3000,0,9,0,1,2,0,16.6667,0.0000,75.0000,0.0000,8.3333,0.0000
2013-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",27,4,2,2,7.4000,0,0,0,0,4,0,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",94,2,1,0,1.1000,2,0,0,0,0,0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",58,1,1,0,1.7000,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2013-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",16,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",88,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",105,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65375,0,Marin,"Lincoln Elementary","District Office",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",55,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",65,6,6,0,9.2000,0,3,3,0,0,0,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000
2013-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",53,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",15,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",462,18,14,5,3.0000,2,4,0,6,5,1,27.7778,11.1111,22.2222,0.0000,33.3333,5.5556
2013-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",207,20,13,6,6.3000,0,9,0,1,8,2,30.0000,0.0000,45.0000,0.0000,5.0000,10.0000
2013-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",231,9,3,1,1.3000,5,1,0,0,2,1,11.1111,55.5556,11.1111,0.0000,0.0000,11.1111
2013-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",117,7,3,1,2.6000,4,0,0,0,1,2,14.2857,57.1429,0.0000,0.0000,0.0000,28.5714
2013-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",241,1,1,0,0.4000,0,0,1,0,0,0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2013-08-01,S,21,65417,123018,Marin,"Novato Unified","San Marin High School-Plus",No,"Hispanic or Latino",26,1,1,0,3.8000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",78,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",151,10,5,0,3.3000,0,8,1,0,0,1,0.0000,0.0000,80.0000,10.0000,0.0000,10.0000
2013-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",70,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",300,41,32,8,10.7000,8,8,0,10,13,2,19.5122,19.5122,19.5122,0.0000,24.3902,4.8780
2013-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",204,5,5,0,2.5000,0,1,1,2,0,1,0.0000,0.0000,20.0000,20.0000,40.0000,20.0000
2013-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",243,21,15,7,6.2000,6,4,0,1,9,1,33.3333,28.5714,19.0476,0.0000,4.7619,4.7619
2013-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",61,12,7,4,11.5000,0,4,1,2,5,0,33.3333,0.0000,33.3333,8.3333,16.6667,0.0000
2013-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",403,14,9,3,2.2000,2,9,0,0,3,0,21.4286,14.2857,64.2857,0.0000,0.0000,0.0000
2013-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",30,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley Elementary",No,"Hispanic or Latino",610,28,22,14,3.6000,2,8,1,2,15,0,50.0000,7.1429,28.5714,3.5714,7.1429,0.0000
2013-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",92,6,4,0,4.3000,0,6,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",546,9,9,4,1.6000,1,2,0,0,4,2,44.4444,11.1111,22.2222,0.0000,0.0000,22.2222
2013-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",452,7,7,0,1.5000,0,4,0,3,0,0,0.0000,0.0000,57.1429,0.0000,42.8571,0.0000
2013-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",92,1,1,0,1.1000,1,0,0,0,0,0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",671,85,50,31,7.5000,9,8,2,11,50,5,36.4706,10.5882,9.4118,2.3529,12.9412,5.8824
2013-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",184,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",183,1,1,0,0.5000,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2013-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",156,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",428,54,34,21,7.9000,0,13,1,8,27,5,38.8889,0.0000,24.0741,1.8519,14.8148,9.2593
2013-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",62,9,5,5,8.1000,0,0,0,0,9,0,55.5556,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",713,36,30,4,4.2000,5,9,2,12,5,3,11.1111,13.8889,25.0000,5.5556,33.3333,8.3333
2013-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",No,"Hispanic or Latino",56,13,7,1,12.5000,4,0,2,6,1,0,7.6923,30.7692,0.0000,15.3846,46.1538,0.0000
2013-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",88,7,5,0,5.7000,0,1,0,6,0,0,0.0000,0.0000,14.2857,0.0000,85.7143,0.0000
2013-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",123,12,10,1,8.1000,0,3,1,6,1,1,8.3333,0.0000,25.0000,8.3333,50.0000,8.3333
2013-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",25,2,2,1,8.0000,0,1,0,0,1,0,50.0000,0.0000,50.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",11,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",179,4,4,0,2.2000,0,0,0,4,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2013-08-01,S,21,65516,6024939,Marin,"Union Joint Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",113,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",97,11,11,0,11.3000,0,0,0,5,0,6,0.0000,0.0000,0.0000,0.0000,45.4545,54.5455
2013-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",63,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",11,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",26,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",35,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",62,13,6,1,9.7000,1,5,1,2,2,2,7.6923,7.6923,38.4615,7.6923,15.3846,15.3846
2013-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",29,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2013-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",50,1,1,0,2.0000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",49,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",64,13,5,4,7.8000,2,5,1,0,5,0,30.7692,15.3846,38.4615,7.6923,0.0000,0.0000
2012-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin County Community",No,"Hispanic or Latino",104,48,20,14,19.2000,0,9,1,9,25,4,29.1667,0.0000,18.7500,2.0833,18.7500,8.3333
2012-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",17,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",28,1,1,0,3.6000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",84,2,2,0,2.4000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",88,15,12,4,13.6000,0,6,1,1,4,3,26.6667,0.0000,40.0000,6.6667,6.6667,20.0000
2012-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",73,3,2,1,2.7000,0,2,0,0,1,0,33.3333,0.0000,66.6667,0.0000,0.0000,0.0000
2012-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",51,3,2,0,3.9000,1,2,0,0,0,0,0.0000,33.3333,66.6667,0.0000,0.0000,0.0000
2012-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",77,1,1,0,1.3000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",11,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",15,1,1,1,6.7000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",14,1,1,1,7.1000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",110,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",88,3,2,1,2.3000,0,2,0,0,1,0,33.3333,0.0000,66.6667,0.0000,0.0000,0.0000
2012-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",18,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",66,13,3,3,4.5000,0,0,2,1,8,2,23.0769,0.0000,0.0000,15.3846,7.6923,15.3846
2012-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",51,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",23,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",32,1,1,0,3.1000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",13,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",437,41,29,13,6.6000,1,10,0,14,14,2,31.7073,2.4390,24.3902,0.0000,34.1463,4.8780
2012-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",114,2,2,0,1.8000,2,0,0,0,0,0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",238,22,12,4,5.0000,5,12,0,0,5,0,18.1818,22.7273,54.5455,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",148,11,6,2,4.1000,1,6,1,0,2,1,18.1818,9.0909,54.5455,9.0909,0.0000,9.0909
2012-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",68,3,2,1,2.9000,1,0,1,0,1,0,33.3333,33.3333,0.0000,33.3333,0.0000,0.0000
2012-08-01,S,21,65417,123018,Marin,"Novato Unified","San Marin High School-Plus",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",60,1,1,0,1.7000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",261,11,6,0,2.3000,1,9,0,0,0,1,0.0000,9.0909,81.8182,0.0000,0.0000,9.0909
2012-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",200,30,17,9,8.5000,1,10,0,4,13,2,30.0000,3.3333,33.3333,0.0000,13.3333,6.6667
2012-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",414,65,31,10,7.5000,34,9,0,2,13,7,15.3846,52.3077,13.8462,0.0000,3.0769,10.7692
2012-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",257,41,24,12,9.3000,6,13,1,2,17,2,29.2683,14.6341,31.7073,2.4390,4.8780,4.8780
2012-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",272,114,42,28,15.4000,12,18,4,8,63,9,24.5614,10.5263,15.7895,3.5088,7.0175,7.8947
2012-08-01,S,21,65417,126912,Marin,"Novato Unified","180 Program",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",54,9,7,0,13.0000,1,5,0,2,0,1,0.0000,11.1111,55.5556,0.0000,22.2222,11.1111
2012-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",203,2,1,0,0.5000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",28,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",22,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
